PSY425H1|Self and Identity|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY426H1|Motivational Theories in Social Psychology|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY427H1|Media Psychology|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY428H1|Critical Psychology|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1||Thought, Belief and Behaviour (2)
PSY430H1|Personality Seminar|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY230H1/ PSY230H5/ PSYB30H3 or  PSY240H1/ PSY240H5/ PSYB32H3||Thought, Belief and Behaviour (2)
PSY435H1|Environmental Psychology|PSY100H1/  PSY100Y5/ ( PSYA01H3,  PSYA02H3), and  PSY220H1/  PSY220H5/  PSYB10H3/  SOC213H1, OR registered in any one of ASMAJ0365, ASSPE0365, ASMAJ1107, ASMIN1254, ASMAJ1254, ASMIN1551 Subject POSts||Thought, Belief and Behaviour (2)
PSY440H1|Seminar in Psychopathology and Clinical Science|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY230H1/ PSY230H5/ PSYB30H3 or  PSY240H1/ PSY240H5/ PSYB32H3||Thought, Belief and Behaviour (2)
PSY450H1|History of Psychology|1.0 PSY credit at the 200-level||Society and its Institutions (3)
PSY455H1|Psychological Research Now and Then|( PSY202H1/  ECO220Y1/  SOC252H1/  STA221H1/  PSY202H5/  STA221H5/  PSYC08H3/  STAB27H3/  STAC32H3) and ( PSY203H1/  PSYB70H3)||Thought, Belief and Behaviour (2)
PSY460H1|Seminar in Learning|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY260H1/ PSYB38H3||Living Things and Their Environment (4)
PSY470H1|Seminar in Human Memory|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY270H1/ PSY270H5/ PSYB57H3/ COG250Y1||Thought, Belief and Behaviour (2)
PSY471H1|Seminar in Cognition|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY270H1/ PSY270H5/ PSYB57H3/ COG250Y1||Thought, Belief and Behaviour (2)
PSY473H1|Social Cognitive Neuroscience|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY270H1/  PSY270H5/  PSYB57H3/  COG250Y1)/ ( PSY290H1/  PSY290H5/  PSYB64H3/  HMB200H1/  PSL300H1)||Thought, Belief and Behaviour (2)
PSY474H1|Computation in Psychology|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3||The Physical and Mathematical Universes (5)
PSY475H1|Attention and Performance|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY270H1/  PSY270H5/  PSYB57H3/  COG250Y1)/ ( PSY280H1/  PSY280H5/  PSYB51H3)||Thought, Belief and Behaviour (2)
PSY480H1|Seminar in Perception|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY280H1/ PSY280H5/ PSYB51H3||Living Things and Their Environment (4)
PSY490H1|Seminar in Behavioural Neuroscience|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY290H1/ PSY290H5/ PSYB64H3/ HMB200H1/ PSL300H1||Living Things and Their Environment (4)
PSY492H1|Neurobiology of Learning and Memory|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY260H1/  PSYB38H3)/ ( PSY290H1/  PSY290H5/  PSYB64H3/  HMB200H1/  PSL300H1)||Living Things and Their Environment (4)
PSY493H1|Cognitive Neuroscience|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY260H1/  PSYB38H3)/ ( PSY270H1/  PSY270H5/  PSYB57H3/  COG250Y1)/ ( PSY290H1/  PSY290H5/  PSYB64H3/  HMB200H1/  PSL300H1)||Living Things and Their Environment (4)
PSY494H1|Physiology and Psychology of Emotion|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY260H1/  PSYB38H3)/ ( PSY270H1/  PSY270H5/  PSYB57H3/  COG250Y1)/ ( PSY290H1/  PSY290H5/  PSYB64H3/  HMB200H1/  PSL300H1)||Living Things and Their Environment (4)
PSY495H1|Sex and the Brain|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3,  PSY290H1/  PSY290H5/  PSYB64H3/  HMB200H1/  PSL300H1||Thought, Belief and Behaviour (2)
PSY496H1|Cognitive Dysfunction in Neurological Disorders|PSY201H1/  ECO220Y1/  EEB225H1/  GGR270H1/  IRW220H1/  POL222H1/  SOC202H1/  STA220H1/  STA238H1/  STA248H1/  STA288H1/  PSY201H5/  STA215H5/  STA220H5/  PSYB07H3/  STAB22H3/  STAB23H3/  STAB57H3, ( PSY270H1/  PSY270H5/  PSYB57H3/  COG250Y1)/ ( PSY290H1/  PSY290H5/  PSYB64H3/  HMB200H1/  PSL300H1)||Living Things and Their Environment (4)
PSY497H1|Seminar in Biological Timing|PSY202H1/ ECO220Y1/ SOC252H1/ STA221H1/ PSY202H5/ STA221H5/ PSYC08H3/ STAB27H3/ STAC32H3, and  PSY290H1/ PSY290H5/ PSYB64H3/ HMB200H1/ PSL300H1||Living Things and Their Environment (4)
REN240Y0|The Civilization of Renaissance Europe|||Creative and Cultural Representations (1), Society and its Institutions (3)
REN240Y1|The Civilization of Renaissance Europe|||Creative and Cultural Representations (1), Society and its Institutions (3)
REN241H1|Renaissance Masterworks and Remixes|||Creative and Cultural Representations (1)
REN242H1|Scientific Worldviews of the Renaissance|||Society and its Institutions (3)
REN338H1|Renaissance in the City|||Society and its Institutions (3)
REN340H1|The Global Renaissance|||Thought, Belief and Behaviour (2)
REN341H1|The Self and Society: Women, Men and Children|||Thought, Belief and Behaviour (2)
REN342H1|Women and Writing in the Renaissance|||Creative and Cultural Representations (1)
REN343H1|Sex and Gender|||Society and its Institutions (3)
REN343Y0|Sex and Gender|||Society and its Institutions (3), Thought, Belief and Behaviour (2)
REN344H1|Renaissance Narrative|||Creative and Cultural Representations (1)
REN345H1|Media and Communications in the Early Modern Era|||Creative and Cultural Representations (1)
REN346H1|The Idea of the Renaissance|Completion of 4.0 credits||Creative and Cultural Representations (1)
REN347H1|Studies in Renaissance Performance|||Creative and Cultural Representations (1)
REN348Y0|The Renaissance City|||Creative and Cultural Representations (1), Society and its Institutions (3)
REN349H1|Special Topics in the Renaissance|||
REN349Y1|Special Topics in the Renaissance|||
REN392H1|Renaissance Studies Independent Study|Completion of 9.0 credits and permission of Program Coordinator.||
REN392Y1|Renaissance Studies Independent Study|Completion of 9.0 credits and permission of the Program Coordinator.||
REN440H1|Florence and the Renaissance|REN240Y1 or permission of the instructor||Creative and Cultural Representations (1)
REN440Y0|Florence and the Renaissance|REN240Y1 or permission of the instructor||Creative and Cultural Representations (1)
REN441H1|Michel de Montaigne: A Renaissance Life|REN240Y1/ HIS243H1, or permission of the instructor||Thought, Belief and Behaviour (2)
REN442H1|The Renaissance Book|Completion of 9.0 credits||Society and its Institutions (3)
REN449H1|Advanced Seminar in the Renaissance|Completion of 9.0 credits||
REN449Y1|Advanced Seminar in the Renaissance|Completion of 9.0 credits||
REN492H1|Renaissance Studies Independent Study|Completion of 9.0 credits and permission of the Program Coordinator.||
REN492Y1|Renaissance Studies Independent Study|Completion of 9.0 credits and permission of the Program Coordinator.||
RLG100H1|World Religions|||Society and its Institutions (3)
RLG101H1|Reason and Religion in the Modern Age|||Thought, Belief and Behaviour (2)
RLG102H1|Blood, Sex and Drugs|||Thought, Belief and Behaviour (2)
RLG103H1|Sports and/as Religion|||Thought, Belief and Behaviour (2)
RLG104H1|Conspiracies, Social Media, and the Rise of New Religious Movements|||Thought, Belief and Behaviour (2)
RLG105H1|Spirituality, Religion, and the Environment|||Thought, Belief and Behaviour (2)
RLG106H1|Happiness|||Thought, Belief and Behaviour (2)
RLG107H1|"It's the End of the World as We Know It"|||Thought, Belief and Behaviour (2)
RLG108H1|The Question of God|||Thought, Belief and Behaviour (2)
RLG195H1|Alt-Bible: What Could Have Been|||Creative and Cultural Representations (1)
RLG196H1|Goddess Lessons: Gender, Religion and Pop|||Creative and Cultural Representations (1)
RLG197H1|Enchantment, Disenchantment, Re-Enchantment|||Creative and Cultural Representations (1)
RLG198H1|Dystopia: Religion & Gender in Science Fiction|||Creative and Cultural Representations (1)
RLG199H1|Contagions|||Society and its Institutions (3)
RLG200H1|The Study of Religion|||Thought, Belief and Behaviour (2)
RLG201H1|Indigenous Spiritualities and Religions|||Creative and Cultural Representations (1)
RLG202H1|Judaism|||Thought, Belief and Behaviour (2)
RLG203H1|Christianity|||Thought, Belief and Behaviour (2)
RLG204H1|Islam|||Thought, Belief and Behaviour (2)
RLG205H1|Hinduism|||Thought, Belief and Behaviour (2)
RLG206H1|Buddhism|||Thought, Belief and Behaviour (2)
RLG208H1|Sikhism|||Creative and Cultural Representations (1)
RLG209H1|Justifying Religious Belief|||Thought, Belief and Behaviour (2)
RLG211H1|Psychology of Religion|||Thought, Belief and Behaviour (2)
RLG212H1|Anthropology, Religion and Culture|||Thought, Belief and Behaviour (2)
RLG213H1|Embarrassment of Scriptures|||Thought, Belief and Behaviour (2)
RLG214H1|Mythologies and Religion|||Society and its Institutions (3)
RLG215H1|New Religious Movements|||Thought, Belief and Behaviour (2)
RLG217H1|Black Diaspora Religions|||Society and its Institutions (3)
RLG218H1|Traditional Ecological Knowledge and Religion|||Thought, Belief and Behaviour (2)
RLG222H1|Witchcraft, Religion and the Powers of the Occult|||Society and its Institutions (3)
RLG230H1|Religion, Law and Society|||Society and its Institutions (3)
RLG231H1|Music and Religion: From Bach to Kanye West|||Thought, Belief and Behaviour (2)
RLG232H1|Religion and Film|4.0 credits||Creative and Cultural Representations (1)
RLG233H1|Religion and Popular Culture|||Creative and Cultural Representations (1)
RLG234H1|Language and Religion|||Creative and Cultural Representations (1)
RLG235H1|Religion, Gender, and Sexuality|Completion of 4.0 credits.||Thought, Belief and Behaviour (2)
RLG236H1|Material Religion|||Creative and Cultural Representations (1)
RLG239H1|Special Topics|||
RLG241H1|The Earliest Christians|||Thought, Belief and Behaviour (2)
RLG242H1|Bible in America|||Creative and Cultural Representations (1)
RLG260H1|Introduction to Sanskrit I|||Creative and Cultural Representations (1)
RLG261H1|Introduction to Tibetan I|||Creative and Cultural Representations (1)
RLG262H1|Introduction to Tibetan II|RLG261H1||Creative and Cultural Representations (1)
RLG263H1|Introduction to Sanskrit II|RLG260H1||Creative and Cultural Representations (1)
RLG264H1|Introductory Pali I|||Creative and Cultural Representations (1)
RLG265H1|Introductory Pali II|RLG264H1 or equivalent capacity to read Pali texts in the original||Creative and Cultural Representations (1)
RLG290Y1|Special Topics|||
RLG301H1|Religion on the Couch: Freud and Jung on Religion|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG302H1|Dreams, Visions and the Invisible|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG303H1|Evil and Suffering|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG304H1|Language, Symbols, Self|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG307H1|Museums and Material Religion|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG308H1|Migration, Religion and City Spaces|4.0 credits||Society and its Institutions (3)
RLG309H1|Religion and Human Rights|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG310H1|Modern Atheism and the Critique of Religion: Hobbes to Kant|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG311H1|Gender, Body and Sexuality in Asian Traditions|Completion of 4.0 credits||Society and its Institutions (3)
RLG312H1|Gender, Body and Sexuality in Islam|Completion of 4.0 credits||Society and its Institutions (3)
RLG313H1|Love, Sex, Family|Completion of 4.0 credits||Society and its Institutions (3)
RLG314H1|Pilgrimage as Idea and Practice|Completion of 4.0 credits||Society and its Institutions (3)
RLG315H1|Rites of Passage|Completion of 4.0 credits||Society and its Institutions (3)
RLG317H1|Religion, Violence, and Non-Violence|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG318H1|Sacred & Secular Nature in the Christian West|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG319H1|Death, Dying and Afterlife|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG320H1|Judaism and Christianity in the Second Century|Completion of 4.0 credits||Society and its Institutions (3)
RLG321H1|Women and the Hebrew Bible|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG322H1|Early Gospels|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG323H1|Jesus of Nazareth|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG324H1|The Apostle Paul and His Enemies|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG325H1|The Uses and Abuses of the Bible|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG326H1|Roots of Christianity and Judaism|Completion of 4.0 credits||Society and its Institutions (3)
RLG327H1|Hospitality and Ethics in Judaism, Christianity, and Islam|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG328H1|Religion, Race, and the Legacy of Cain and Abel|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG329H1|New Atheism and the Study of Religion|4.0 credits||Thought, Belief and Behaviour (2)
RLG330H1|Visions and Revelation in Ancient Judaism and Christianity|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG331H1|Creation Narratives and Epistemologies|4.0 credits||Creative and Cultural Representations (1)
RLG332H1|Reasonable and Radical Hope|||Thought, Belief and Behaviour (2)
RLG334H1|Religion, Space and Diaspora|Completion of 4.0 credits||Society and its Institutions (3)
RLG335H1|How Religions Spread: Networks and Religion|4.0 credits||Society and its Institutions (3)
RLG336H1|Religion and its Monsters|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG338H1|Religion and Religiosity in Israel/Palestine|Completion of 4.0 credits||Society and its Institutions (3)
RLG339H1|Religious Ethics: The Jewish Tradition|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG341H1|Dreaming of Zion: Exile and Return in Jewish Thought|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG342H1|Judaism in the Early Modern Era|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG343H1|Kabbala: A History of Mystical Thought in Judaism|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG344H1|Antisemitism|Completion of 4.0 credits||Society and its Institutions (3)
RLG345H1|Social Ecology and Judaism|Completion of 4.0 credits||Society and its Institutions (3)
RLG346H1|Time and Place in Judaism, Christianity, and Islam|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG347H1|Judaism in the Late Modern Era|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG348H1|Philosophical Responses to the Holocaust|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG349H1|Special Topics in Judaism|Completion of 4.0 credits.||Thought, Belief and Behaviour (2)
RLG350H1|The Life of Muhammad|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG351H1|The Quran: An Introduction|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG352H1|Post-Colonial Islam|Completion of 4.0 credits||Society and its Institutions (3)
RLG353H1|The Politics of Charity|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG355H1|Living Islam|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG356H1|Islam in China|Completion of 4.0 credits||Society and its Institutions (3)
RLG358H1|Special Topics in Hinduism|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG359H1|Intermediate Sanskrit I|RLG260H1,  RLG263H1||Creative and Cultural Representations (1)
RLG360H1|Intermediate Sanskrit II|RLG359H1||Creative and Cultural Representations (1)
RLG361H1|Literatures of Hinduism|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG362H1|Rama of Ayodhya: From Literature to Politics|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG363H1|Bhakti Hinduism|Completion of 4.0 credits||Society and its Institutions (3)
RLG365H1|Modern Hinduism|RLG100Y1/ RLG205Y1/ RLG280Y1; see note above for general Prerequisites||Society and its Institutions (3)
RLG366H1|Hindu Philosophy|RLG100Y1/ RLG205Y1/ RLG280Y1; See note above for general Prerequisites||Thought, Belief and Behaviour (2)
RLG368H1|Hindu Ways of Living|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG369H1|The Mahabharata|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG371H1|Interdependence|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG372H1|Engaging Tibet|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG373H1|Buddhist Ritual|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG374H1|Buddhist Life Stories|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG375H1|Biohacking Breath|4.0 credits||Creative and Cultural Representations (1)
RLG376H1|Touching the Earth|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG377H1|Intermediate Tibetan I|One year of Tibetan or equivalent. Please consult instructor with questions about eligibility.||Creative and Cultural Representations (1)
RLG378H1|Intermediate Tibetan II|One year of Tibetan or equivalent. Please consult instructor with questions about eligibility.||Creative and Cultural Representations (1)
RLG379H1|Religions of the Silk Road|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG383H1|Interpretation and Dialogue|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG384H1|Pluralism and Toleration|Completion of 4.0 credits||Society and its Institutions (3)
RLG385H1|Becoming Modern: Institutions, Individuals, and the Dark Side of Modernity|Completion of 4.0 credits||Society and its Institutions (3)
RLG386H1|Devotional Literature of Early Modern India|4.0 credits||Creative and Cultural Representations (1)
RLG387H1|Religion and Science|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG388H1|Special Topics I|Completion of 4.0 credits.||
RLG389H1|Special Topics II|Completion of 4.0 credits||
RLG391H1|Modern Atheism and Critique of Religion: Hegel to Nietzsche|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG392H1|The European Enlightenment and Religion|Completion of 4.0 credits||Thought, Belief and Behaviour (2)
RLG393H1|Graphic Religion: Myth and the Spiritual in Graphic Novels|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG394H1|Religion in the Game of Thrones|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG396H1|The Soul of Food: Religion, Food, and the Construction of Community|Completion of 4.0 credits||Society and its Institutions (3)
RLG397H1|Readings in Early Sikh Texts|Completion of 4.0 credits||Creative and Cultural Representations (1)
RLG398H0|Research Excursions|||
RLG398Y0|Research Excursions|||
RLG399Y1|Research Opportunity Program|||
RLG400Y1|Independent Studies Abroad|||
RLG401H1|Independent Studies Abroad|||
RLG402H1|Independent Studies Abroad|||
RLG404H1|Departmental Capstone-Research|Completion of 14.0 credits||
RLG405H1|Departmental Capstone-Practical|Completion of 14.0 credits||
RLG406H1|Constructing Religion|Completion of 9.0 credits||Thought, Belief and Behaviour (2)
RLG407H1|The World of "World Religion"|Completion of 9.0 credits||Thought, Belief and Behaviour (2)
RLG410Y1|Advanced Topics in Religion|Completion of 9.0 credits||
RLG411H1|Advanced Topics in Religion|Completion of 9.0 credits||
RLG412H1|Advanced Topics in Religion|Completion of 9.0 credits||
RLG414H1|Comparing Religions|Completion of 14.0 credits, 1.0 credit of which should be in CHC/ SMC/ RLG||Thought, Belief and Behaviour (2)
RLG415H1|Performance, Gender, Religion|Completion of 9.0 credits||Creative and Cultural Representations (1)
RLG416H1|Topics in Religion and Gender|Completion of 9.0 credits||
RLG417H1|Radical Evil|Permission of instructor||Thought, Belief and Behaviour (2)
RLG418H1|Advanced Topics in the Philosophical Study of Religion|RLG209H1||Thought, Belief and Behaviour (2)
RLG419H1|Ghosts to Ancestors: Racialized Hauntings and Reparative Promise in Psychoanalysis|||Thought, Belief and Behaviour (2)
RLG420H1|Religion and Philosophy in the European Enlightenment|Completion of 9.0 credits, including at least one of  RLG310H1/ RLG392H1||Thought, Belief and Behaviour (2)
RLG421H1|Fragments of Redemption: Sigmund Freud and Theodor Adorno|Permission of instructor||Thought, Belief and Behaviour (2)
RLG422H1|Kant's Theory of Religion|Completion of 9.0 credits, including at least one of  RLG310H1/ RLG392H1||Thought, Belief and Behaviour (2)
RLG425H1|Hermeneutics and Religion|Completion of 9.0 credits, including at least one of  RLG310H1/ RLG392H1||Thought, Belief and Behaviour (2)
